Tiempo desde erupcion (d);Magnitud;error (mag);Banda
3,682814;9,193;0,004;B
3,683311;9,182;0,004;B
3,683809;9,195;0,004;B
3,684284;9,19;0,004;B
3,68477;9,19;0,004;B
3,685256;9,193;0,004;B
3,685753;9,199;0,004;B
3,686251;9,188;0,004;B
3,686749;9,187;0,004;B
3,687246;9,191;0,004;B
3,70073;9,113;0,01;B
4,02461;9,273;0,006;B
4,541066;9,3;0,004;B
4,54154;9,292;0,004;B
4,542003;9,277;0,004;B
4,542466;9,301;0,004;B
4,542929;9,367;0,004;B
4,543392;9,283;0,004;B
4,543867;9,275;0,004;B
4,54433;9,305;0,004;B
4,544804;9,304;0,004;B
4,545279;9,288;0,004;B
4,54573;9,289;0,004;B
4,546205;9,282;0,004;B
4,546679;9,292;0,004;B
4,547131;9,278;0,004;B
4,547605;9,298;0,004;B
4,548068;9,28;0,004;B
4,548543;9,284;0,004;B
4,549017;9,3;0,004;B
4,549469;9,292;0,004;B
4,549943;9,299;0,004;B
4,550418;9,304;0,004;B
4,550881;9,299;0,004;B
4,551355;9,317;0,004;B
4,55183;9,31;0,004;B
4,552281;9,302;0,004;B
4,552756;9,307;0,004;B
4,55323;9,305;0,004;B
4,553693;9,304;0,004;B
4,554168;9,303;0,004;B
4,554631;9,293;0,004;B
4,555094;9,301;0,004;B
4,555568;9,297;0,004;B
4,556031;9,304;0,004;B
4,556494;9,304;0,004;B
4,556969;9,298;0,004;B
4,557443;9,298;0,004;B
4,557906;9,313;0,004;B
4,558381;9,306;0,004;B
4,558844;9,308;0,004;B
4,559307;9,303;0,004;B
4,559781;9,304;0,004;B
4,560256;9,309;0,004;B
4,560742;9,307;0,004;B
4,561205;9,315;0,004;B
4,561679;9,317;0,004;B
4,562154;9,315;0,004;B
4,562617;9,319;0,004;B
4,56308;9,318;0,004;B
4,563554;9,322;0,004;B
4,56404;9,323;0,004;B
4,564492;9,322;0,004;B
4,564966;9,311;0,004;B
4,565441;9,322;0,004;B
4,565904;9,313;0,004;B
4,566367;9,335;0,004;B
4,566841;9,319;0,004;B
4,567316;9,324;0,004;B
4,56779;9,322;0,004;B
4,568253;9,316;0,004;B
4,568728;9,321;0,004;B
4,569191;9,318;0,004;B
4,569665;9,313;0,004;B
4,570128;9,319;0,004;B
4,570591;9,322;0,004;B
4,571066;9,323;0,004;B
4,57154;9,32;0,004;B
4,572015;9,324;0,004;B
4,57249;9,334;0,004;B
4,572964;9,321;0,004;B
4,573439;9,326;0,004;B
4,573913;9,324;0,004;B
4,574388;9,334;0,004;B
4,574862;9,32;0,004;B
4,575337;9,323;0,004;B
4,575811;9,323;0,004;B
4,576286;9,328;0,004;B
4,57676;9,329;0,004;B
4,577235;9,323;0,004;B
4,577709;9,337;0,004;B
4,578184;9,332;0,004;B
4,578647;9,33;0,004;B
4,57911;9,327;0,004;B
4,579584;9,335;0,004;B
4,580047;9,337;0,004;B
4,580522;9,338;0,004;B
4,580996;9,332;0,004;B
4,581471;9,335;0,004;B
4,581934;9,337;0,004;B
4,582397;9,335;0,004;B
4,58286;9,337;0,004;B
4,583323;9,346;0,004;B
4,583797;9,34;0,004;B
4,584272;9,344;0,004;B
4,584746;9,334;0,004;B
4,585221;9,342;0,004;B
4,585684;9,332;0,004;B
4,586147;9,342;0,004;B
4,58661;9,34;0,004;B
4,587073;9,344;0,004;B
4,587547;9,342;0,004;B
4,588022;9,355;0,004;B
4,588496;9,349;0,004;B
4,588971;9,342;0,004;B
4,589446;9,344;0,004;B
4,58992;9,346;0,004;B
4,590395;9,341;0,004;B
4,591159;9,348;0,004;B
4,591633;9,338;0,004;B
4,592108;9,34;0,004;B
4,592582;9,346;0,004;B
4,593057;9,346;0,004;B
4,593531;9,346;0,004;B
4,594006;9,344;0,004;B
4,594469;9,35;0,004;B
4,594943;9,352;0,004;B
4,595406;9,361;0,004;B
4,595869;9,347;0,004;B
4,596332;9,361;0,004;B
4,596795;9,354;0,004;B
4,597258;9,355;0,004;B
4,597733;9,354;0,004;B
4,598207;9,363;0,004;B
4,598682;9,353;0,004;B
4,599168;9,359;0,004;B
4,599642;9,358;0,004;B
4,600117;9,364;0,004;B
4,600591;9,364;0,004;B
4,601066;9,369;0,004;B
4,601529;9,354;0,004;B
4,601992;9,355;0,004;B
4,602466;9,365;0,004;B
4,602929;9,343;0,004;B
4,603392;9,347;0,004;B
4,603855;9,35;0,004;B
4,604341;9,363;0,004;B
4,604816;9,353;0,004;B
4,605314;9,364;0,004;B
4,605788;9,366;0,004;B
4,606251;9,363;0,004;B
4,606726;9,367;0,004;B
4,607189;9,367;0,004;B
4,607652;9,362;0,004;B
4,608115;9,369;0,004;B
4,608601;9,368;0,004;B
4,609075;9,359;0,004;B
4,609561;9,368;0,004;B
4,610024;9,378;0,004;B
4,610487;9,367;0,004;B
4,610962;9,356;0,004;B
4,611448;9,368;0,004;B
4,611922;9,364;0,004;B
4,612409;9,368;0,004;B
4,612895;9,369;0,004;B
4,613358;9,358;0,004;B
4,613821;9,371;0,004;B
4,614295;9,383;0,004;B
4,61476;9,082;0,066;B
4,614781;9,373;0,004;B
4,615256;9,367;0,004;B
4,615742;9,368;0,004;B
4,616205;9,368;0,004;B
4,616668;9,37;0,004;B
4,617177;9,383;0,004;B
4,617663;9,371;0,004;B
4,618138;9,37;0,004;B
4,618612;9,366;0,004;B
4,619098;9,368;0,004;B
4,619561;9,368;0,004;B
4,620036;9,377;0,004;B
4,62051;9,372;0,004;B
4,620985;9,37;0,004;B
4,621459;9,373;0,004;B
4,621946;9,374;0,004;B
4,622409;9,37;0,004;B
4,622895;9,38;0,004;B
4,623358;9,377;0,004;B
4,623844;9,365;0,004;B
4,624307;9,372;0,004;B
4,624793;9,375;0,004;B
4,625267;9,373;0,004;B
4,625753;9,367;0,004;B
4,626228;9,37;0,004;B
4,626714;9,377;0,004;B
4,6272;9,368;0,004;B
4,627663;9,375;0,004;B
4,628149;9,373;0,004;B
4,628635;9,384;0,004;B
4,629098;9,371;0,004;B
4,629584;9,381;0,004;B
4,630071;9,375;0,004;B
4,630534;9,383;0,004;B
4,63102;9,369;0,004;B
4,631506;9,372;0,004;B
4,63198;9,377;0,004;B
4,632466;9,379;0,004;B
4,632953;9,374;0,004;B
4,633439;9,372;0,004;B
4,633902;9,38;0,004;B
4,634388;9,369;0,004;B
4,634874;9,367;0,004;B
4,63536;9,373;0,004;B
4,635823;9,368;0,004;B
4,636309;9,371;0,004;B
4,636795;9,377;0,004;B
4,637281;9,378;0,004;B
4,637744;9,385;0,004;B
4,63823;9,375;0,004;B
4,638716;9,375;0,004;B
4,639203;9,366;0,004;B
4,639689;9,373;0,004;B
4,640186;9,381;0,004;B
4,640672;9,368;0,004;B
4,641159;9,37;0,004;B
4,641645;9,373;0,004;B
4,642119;9,387;0,004;B
4,642594;9,366;0,004;B
4,643057;9,374;0,004;B
4,643543;9,388;0,004;B
4,644029;9,398;0,004;B
4,644503;9,39;0,004;B
4,645001;9,388;0,004;B
4,645476;9,376;0,004;B
4,64595;9,389;0,004;B
4,646436;9,394;0,004;B
4,646922;9,394;0,004;B
4,647397;9,38;0,004;B
4,647871;9,388;0,004;B
4,648358;9,377;0,004;B
4,648832;9,391;0,004;B
4,649318;9,391;0,004;B
4,649804;9,378;0,004;B
4,65029;9,392;0,004;B
4,650777;9,382;0,004;B
4,651263;9,377;0,004;B
4,651749;9,394;0,004;B
4,652235;9,371;0,004;B
4,652709;9,386;0,004;B
4,653196;9,374;0,004;B
4,65367;9,384;0,004;B
4,654145;9,38;0,004;B
4,654619;9,386;0,004;B
4,655094;9,38;0,004;B
4,65558;9,387;0,004;B
4,656066;9,381;0,004;B
4,656564;9,374;0,004;B
4,657038;9,384;0,004;B
4,657524;9,383;0,004;B
4,65801;9,38;0,004;B
4,658508;9,365;0,004;B
4,658994;9,375;0,004;B
4,65948;9,388;0,004;B
4,659966;9,371;0,004;B
4,660453;9,379;0,004;B
4,66095;9,379;0,004;B
4,661425;9,375;0,004;B
4,661911;9,379;0,004;B
4,662397;9,372;0,004;B
4,662895;9,372;0,004;B
4,663381;9,382;0,004;B
4,663867;9,387;0,004;B
4,664353;9,368;0,004;B
4,664839;9,381;0,004;B
4,665337;9,375;0,004;B
4,665823;9,374;0,004;B
4,666321;9,374;0,004;B
4,666807;9,369;0,004;B
4,667293;9,371;0,004;B
4,66779;9,366;0,004;B
4,668277;9,364;0,004;B
4,668763;9,375;0,004;B
4,66926;9,375;0,004;B
4,669746;9,365;0,004;B
4,670233;9,391;0,004;B
4,670719;9,378;0,004;B
4,671205;9,38;0,004;B
4,671691;9,377;0,004;B
4,672177;9,381;0,004;B
4,672675;9,38;0,004;B
4,673172;9,376;0,004;B
4,673659;9,379;0,004;B
4,674156;9,376;0,004;B
4,674642;9,37;0,004;B
4,67473;9,283;0,004;B
4,67514;9,374;0,004;B
4,675626;9,38;0,004;B
4,676112;9,381;0,004;B
4,676598;9,377;0,004;B
4,677096;9,385;0,004;B
4,677594;9,379;0,004;B
4,678091;9,378;0,004;B
4,678589;9,375;0,004;B
4,679087;9,38;0,004;B
4,679573;9,373;0,004;B
4,680071;9,378;0,004;B
4,68058;9,37;0,004;B
4,681066;9,37;0,004;B
4,681552;9,373;0,004;B
4,68205;9,379;0,004;B
4,682547;9,389;0,004;B
4,683034;9,378;0,004;B
4,683531;9,371;0,004;B
4,684029;9,383;0,004;B
4,684527;9,377;0,004;B
4,685013;9,384;0,004;B
4,68551;9,369;0,004;B
4,685996;9,366;0,004;B
4,686483;9,377;0,004;B
4,68698;9,374;0,004;B
5,0909;9,541;0,009;B
5,540221;9,512;0,004;B
5,540696;9,552;0,004;B
5,541159;9,538;0,004;B
5,541633;9,536;0,004;B
5,542084;9,509;0,004;B
5,542559;9,543;0,004;B
5,54301;9,532;0,004;B
5,543485;9,53;0,004;B
5,543959;9,545;0,004;B
5,544422;9,539;0,004;B
5,544897;9,536;0,004;B
5,545348;9,557;0,004;B
5,545823;9,545;0,004;B
5,546297;9,543;0,004;B
5,54676;9,544;0,004;B
5,547235;9,552;0,004;B
5,547698;9,528;0,004;B
5,548172;9,526;0,004;B
5,548635;9,531;0,004;B
5,549098;9,535;0,004;B
5,549573;9,539;0,004;B
5,550047;9,535;0,004;B
5,550499;9,531;0,004;B
5,550973;9,532;0,004;B
5,551448;9,54;0,004;B
5,551899;9,544;0,004;B
5,552374;9,548;0,004;B
5,552848;9,525;0,004;B
5,553311;9,537;0,004;B
5,553774;9,522;0,004;B
5,554249;9,545;0,004;B
5,554723;9,546;0,004;B
5,555198;9,552;0,004;B
5,555661;9,542;0,004;B
5,556135;9,527;0,004;B
5,556598;9,54;0,004;B
5,557073;9,541;0,004;B
5,557547;9,535;0,004;B
5,55801;9,543;0,004;B
5,558485;9,521;0,004;B
5,558959;9,517;0,004;B
5,559422;9,546;0,004;B
5,559885;9,521;0,004;B
5,56036;9,548;0,004;B
5,560846;9,519;0,004;B
5,561309;9,548;0,004;B
5,561784;9,541;0,004;B
5,562246;9,529;0,004;B
5,562721;9,544;0,004;B
5,563196;9,533;0,004;B
5,563659;9,551;0,004;B
5,564133;9,532;0,004;B
5,564608;9,542;0,004;B
5,565082;9,53;0,004;B
5,565557;9,542;0,004;B
5,56602;9,549;0,004;B
5,566494;9,541;0,004;B
5,566969;9,543;0,004;B
5,567432;9,563;0,004;B
5,567895;9,537;0,004;B
5,568358;9,547;0,004;B
5,568832;9,52;0,004;B
5,569307;9,541;0,004;B
5,569781;9,539;0,004;B
5,570256;9,547;0,004;B
5,570719;9,532;0,004;B
5,571205;9,536;0,004;B
5,571668;9,533;0,004;B
5,572131;9,54;0,004;B
5,572605;9,531;0,004;B
5,57308;9,544;0,004;B
5,573554;9,557;0,004;B
5,574029;9,544;0,004;B
5,574503;9,542;0,004;B
5,574978;9,541;0,004;B
5,575453;9,545;0,004;B
5,575927;9,536;0,004;B
5,576402;9,541;0,004;B
5,576876;9,542;0,004;B
5,577339;9,532;0,004;B
5,577814;9,546;0,004;B
5,578288;9,549;0,004;B
5,578751;9,55;0,004;B
5,579214;9,534;0,004;B
5,579677;9,533;0,004;B
5,58014;9,55;0,004;B
5,580615;9,537;0,004;B
5,581089;9,531;0,004;B
5,581564;9,539;0,004;B
5,582038;9,543;0,004;B
5,582513;9,543;0,004;B
5,582987;9,546;0,004;B
5,583462;9,547;0,004;B
5,583936;9,552;0,004;B
5,584411;9,549;0,004;B
5,584885;9,551;0,004;B
5,585348;9,54;0,004;B
5,585834;9,547;0,004;B
5,586309;9,547;0,004;B
5,586784;9,552;0,004;B
5,587258;9,55;0,004;B
5,587733;9,549;0,004;B
5,588543;9,551;0,004;B
5,589017;9,55;0,004;B
5,589492;9,553;0,004;B
5,589966;9,563;0,004;B
5,590429;9,554;0,004;B
5,590904;9,56;0,004;B
5,591378;9,549;0,004;B
5,591841;9,558;0,004;B
5,592316;9,56;0,004;B
5,59279;9,554;0,004;B
5,593253;9,553;0,004;B
5,593716;9,559;0,004;B
5,594203;9,544;0,004;B
5,594677;9,548;0,004;B
5,595152;9,56;0,004;B
5,595626;9,565;0,004;B
5,596101;9,56;0,004;B
5,596564;9,552;0,004;B
5,597027;9,543;0,004;B
5,59749;9,55;0,004;B
5,597976;9,56;0,004;B
5,59845;9,559;0,004;B
5,598925;9,556;0,004;B
5,599399;9,549;0,004;B
5,599874;9,551;0,004;B
5,600337;9,557;0,004;B
5,6008;9,571;0,004;B
5,601263;9,557;0,004;B
5,601726;9,559;0,004;B
5,602212;9,552;0,004;B
5,602686;9,559;0,004;B
5,603161;9,568;0,004;B
5,603635;9,557;0,004;B
5,60411;9,552;0,004;B
5,604573;9,552;0,004;B
5,605036;9,554;0,004;B
5,605534;9,563;0,004;B
5,606008;9,556;0,004;B
5,606483;9,561;0,004;B
5,606957;9,566;0,004;B
5,60742;9,555;0,004;B
5,607906;9,55;0,004;B
5,608381;9,559;0,004;B
5,608855;9,558;0,004;B
5,60933;9,56;0,004;B
5,609816;9,565;0,004;B
5,61029;9,553;0,004;B
5,610765;9,553;0,004;B
5,61124;9,551;0,004;B
5,611714;9,557;0,004;B
5,6122;9,546;0,004;B
5,612675;9,562;0,004;B
5,613138;9,544;0,004;B
5,613624;9,547;0,004;B
5,61411;9,553;0,004;B
5,614584;9,553;0,004;B
5,615059;9,551;0,004;B
5,615534;9,544;0,004;B
5,616008;9,543;0,004;B
5,616483;9,556;0,004;B
5,616957;9,546;0,004;B
5,617432;9,551;0,004;B
5,617906;9,548;0,004;B
5,618392;9,548;0,004;B
5,618878;9,551;0,004;B
5,619365;9,535;0,004;B
5,619839;9,543;0,004;B
5,620325;9,534;0,004;B
5,6208;9,545;0,004;B
5,621286;9,541;0,004;B
5,62176;9,545;0,004;B
5,622235;9,556;0,004;B
5,622721;9,543;0,004;B
5,623184;9,536;0,004;B
5,62367;9,541;0,004;B
5,624145;9,553;0,004;B
5,624619;9,547;0,004;B
5,625105;9,548;0,004;B
5,62558;9,553;0,004;B
5,626066;9,554;0,004;B
5,626552;9,548;0,004;B
5,627027;9,545;0,004;B
5,627501;9,554;0,004;B
5,627987;9,546;0,004;B
5,628473;9,548;0,004;B
5,628948;9,55;0,004;B
5,629434;9,539;0,004;B
5,629909;9,543;0,004;B
5,630395;9,542;0,004;B
5,630881;9,546;0,004;B
5,631355;9,548;0,004;B
5,63183;9,555;0,004;B
5,632316;9,547;0,004;B
5,632802;9,548;0,004;B
5,633277;9,555;0,004;B
5,633763;9,554;0,004;B
5,634249;9,546;0,004;B
5,634723;9,543;0,004;B
5,635198;9,542;0,004;B
5,635684;9,544;0,004;B
5,63617;9,543;0,004;B
5,636656;9,543;0,004;B
5,637142;9,544;0,004;B
5,63764;9,537;0,004;B
5,638115;9,545;0,004;B
5,638578;9,535;0,004;B
5,639052;9,54;0,004;B
5,639527;9,545;0,004;B
5,640001;9,548;0,004;B
5,640476;9,545;0,004;B
5,64095;9,542;0,004;B
5,641425;9,534;0,004;B
5,641899;9,536;0,004;B
5,642385;9,541;0,004;B
5,642871;9,541;0,004;B
5,643346;9,547;0,004;B
5,643832;9,546;0,004;B
5,644318;9,532;0,004;B
5,644804;9,537;0,004;B
5,645279;9,538;0,004;B
5,645765;9,537;0,004;B
5,646228;9,543;0,004;B
5,646703;9,548;0,004;B
5,647189;9,529;0,004;B
5,647675;9,534;0,004;B
5,648161;9,536;0,004;B
5,648647;9,536;0,004;B
5,649133;9,538;0,004;B
5,649619;9,536;0,004;B
5,650105;9,531;0,004;B
5,650603;9,534;0,004;B
5,651089;9,529;0,004;B
5,651564;9,535;0,004;B
5,652038;9,535;0,004;B
5,652524;9,532;0,004;B
5,65301;9,54;0,004;B
5,653496;9,541;0,004;B
5,653983;9,549;0,004;B
5,654469;9,531;0,004;B
5,654943;9,529;0,004;B
5,655429;9,54;0,004;B
5,655915;9,54;0,004;B
5,656402;9,535;0,004;B
5,656888;9,527;0,004;B
5,657374;9,527;0,004;B
5,657871;9,535;0,004;B
5,658358;9,533;0,004;B
5,658844;9,537;0,004;B
5,659341;9,526;0,004;B
5,659816;9,52;0,004;B
5,660302;9,537;0,004;B
5,6608;9,528;0,004;B
5,661286;9,523;0,004;B
5,661772;9,537;0,004;B
5,662258;9,526;0,004;B
5,662744;9,532;0,004;B
5,663242;9,531;0,004;B
5,663716;9,533;0,004;B
5,664214;9,531;0,004;B
5,6647;9,535;0,004;B
5,665198;9,521;0,004;B
5,665672;9,534;0,004;B
5,66617;9,525;0,004;B
5,666656;9,54;0,004;B
5,667154;9,531;0,004;B
5,667628;9,525;0,004;B
5,668126;9,528;0,004;B
5,668612;9,533;0,004;B
5,669098;9,53;0,004;B
5,669584;9,527;0,004;B
5,670071;9,542;0,004;B
5,670557;9,531;0,004;B
5,671054;9,525;0,004;B
5,67154;9,528;0,004;B
5,672027;9,531;0,004;B
5,672524;9,529;0,004;B
5,67301;9,525;0,004;B
5,673496;9,542;0,004;B
5,673994;9,536;0,004;B
5,674492;9,528;0,004;B
5,674978;9,516;0,004;B
5,675476;9,53;0,004;B
5,675973;9,528;0,004;B
5,676471;9,521;0,004;B
5,676957;9,526;0,004;B
5,677443;9,526;0,004;B
5,677929;9,512;0,004;B
5,678427;9,539;0,004;B
5,678913;9,522;0,004;B
5,679399;9,527;0,004;B
5,679897;9,52;0,004;B
5,680383;9,518;0,004;B
5,680869;9,521;0,004;B
5,681355;9,517;0,004;B
5,681841;9,51;0,004;B
5,682328;9,515;0,004;B
5,682814;9,517;0,004;B
5,6833;9,524;0,004;B
5,683786;9,509;0,004;B
5,684272;9,513;0,004;B
5,68477;9,506;0,004;B
5,685279;9,518;0,004;B
5,685777;9,523;0,004;B
5,686274;9,526;0,004;B
5,68676;9,514;0,004;B
5,687258;9,507;0,004;B
5,69367;9,407;0,001;B
5,816689;9,536;0,007;B
5,82152;9,519;0,007;B
5,826387;9,524;0,007;B
5,831347;9,528;0,007;B
5,836149;9,552;0,014;B
5,840989;9,52;0,017;B
5,845939;9,526;0,007;B
6,09035;9,63;0,002;B
6,53602;9,757;0,004;B
6,536494;9,767;0,004;B
6,536957;9,762;0,004;B
6,53742;9,764;0,004;B
6,537883;9,761;0,004;B
6,538346;9,759;0,004;B
6,538809;9,76;0,004;B
6,539284;9,766;0,004;B
6,539746;9,767;0,004;B
6,540221;9,771;0,004;B
6,540672;9,762;0,004;B
6,541147;9,767;0,004;B
6,54161;9,767;0,004;B
6,542084;9,761;0,004;B
6,542547;9,773;0,004;B
6,54301;9,757;0,004;B
6,543473;9,767;0,004;B
6,543936;9,764;0,004;B
6,544411;9,775;0,004;B
6,544885;9,771;0,004;B
6,54536;9,77;0,004;B
6,545823;9,777;0,004;B
6,546297;9,768;0,004;B
6,54676;9,776;0,004;B
6,547235;9,778;0,004;B
6,547709;9,774;0,004;B
6,548172;9,768;0,004;B
6,548647;9,764;0,004;B
6,549121;9,77;0,004;B
6,549584;9,767;0,004;B
6,550059;9,784;0,004;B
6,550534;9,766;0,004;B
6,550996;9,773;0,004;B
6,551471;9,764;0,004;B
6,551934;9,773;0,004;B
6,552409;9,768;0,004;B
6,552871;9,759;0,004;B
6,553346;9,773;0,004;B
6,553821;9,776;0,004;B
6,554295;9,768;0,004;B
6,554758;9,764;0,004;B
6,555233;9,767;0,004;B
6,555696;9,774;0,004;B
6,556159;9,77;0,004;B
6,556645;9,765;0,004;B
6,557108;9,757;0,004;B
6,557582;9,776;0,004;B
6,558045;9,765;0,004;B
6,558508;9,765;0,004;B
6,558983;9,768;0,004;B
6,559457;9,769;0,004;B
6,559932;9,763;0,004;B
6,560395;9,766;0,004;B
6,560869;9,764;0,004;B
6,561344;9,764;0,004;B
6,561807;9,764;0,004;B
6,56227;9,763;0,004;B
6,562744;9,77;0,004;B
6,563219;9,766;0,004;B
6,563693;9,759;0,004;B
6,564168;9,767;0,004;B
6,564631;9,763;0,004;B
6,565105;9,764;0,004;B
6,56558;9,767;0,004;B
6,566043;9,764;0,004;B
6,566506;9,766;0,004;B
6,56698;9,763;0,004;B
6,567455;9,759;0,004;B
6,567929;9,76;0,004;B
6,568392;9,769;0,004;B
6,568855;9,768;0,004;B
6,569318;9,769;0,004;B
6,569793;9,763;0,004;B
6,570267;9,757;0,004;B
6,570742;9,775;0,004;B
6,571216;9,761;0,004;B
6,571703;9,766;0,004;B
6,572165;9,758;0,004;B
6,572628;9,769;0,004;B
6,573103;9,771;0,004;B
6,573578;9,77;0,004;B
6,574052;9,774;0,004;B
6,574527;9,773;0,004;B
6,575001;9,77;0,004;B
6,575476;9,768;0,004;B
6,57595;9,77;0,004;B
6,576425;9,776;0,004;B
6,576899;9,767;0,004;B
6,577374;9,776;0,004;B
6,577848;9,764;0,004;B
6,578323;9,783;0,004;B
6,578786;9,764;0,004;B
6,579249;9,775;0,004;B
6,579723;9,772;0,004;B
6,580198;9,769;0,004;B
6,580672;9,772;0,004;B
6,581147;9,785;0,004;B
6,581621;9,777;0,004;B
6,582096;9,778;0,004;B
6,582559;9,783;0,004;B
6,583045;9,781;0,004;B
6,58352;9,783;0,004;B
6,583994;9,784;0,004;B
6,584469;9,78;0,004;B
6,584943;9,78;0,004;B
6,585707;9,788;0,004;B
6,586182;9,779;0,004;B
6,586656;9,789;0,004;B
6,587131;9,781;0,004;B
6,587605;9,793;0,004;B
6,58808;9,78;0,004;B
6,588554;9,779;0,004;B
6,589029;9,786;0,004;B
6,589503;9,777;0,004;B
6,589978;9,795;0,004;B
6,590453;9,783;0,004;B
6,590927;9,775;0,004;B
6,591402;9,791;0,004;B
6,591876;9,79;0,004;B
6,592351;9,78;0,004;B
6,592825;9,781;0,004;B
6,5933;9,791;0,004;B
6,593774;9,779;0,004;B
6,594249;9,791;0,004;B
6,594723;9,793;0,004;B
6,595198;9,797;0,004;B
6,595672;9,78;0,004;B
6,596147;9,786;0,004;B
6,59661;9,791;0,004;B
6,597073;9,788;0,004;B
6,597536;9,782;0,004;B
6,59801;9,78;0,004;B
6,598485;9,781;0,004;B
6,598959;9,794;0,004;B
6,599446;9,793;0,004;B
6,59992;9,786;0,004;B
6,600395;9,784;0,004;B
6,600869;9,792;0,004;B
6,601344;9,798;0,004;B
6,601807;9,796;0,004;B
6,60227;9,789;0,004;B
6,602733;9,79;0,004;B
6,603219;9,794;0,004;B
6,603693;9,798;0,004;B
6,604168;9,791;0,004;B
6,604642;9,795;0,004;B
6,605105;9,791;0,004;B
6,605568;9,789;0,004;B
6,606031;9,787;0,004;B
6,606517;9,785;0,004;B
6,606992;9,786;0,004;B
6,607466;9,793;0,004;B
6,607929;9,791;0,004;B
6,608415;9,784;0,004;B
6,60889;9,803;0,004;B
6,609353;9,786;0,004;B
6,609839;9,791;0,004;B
6,610314;9,788;0,004;B
6,610777;9,784;0,004;B
6,611263;9,787;0,004;B
6,611737;9,79;0,004;B
6,6122;9,787;0,004;B
6,612686;9,786;0,004;B
6,613161;9,79;0,004;B
6,613635;9,789;0,004;B
6,61411;9,792;0,004;B
6,614584;9,787;0,004;B
6,615047;9,786;0,004;B
6,615534;9,784;0,004;B
6,615996;9,788;0,004;B
6,616483;9,798;0,004;B
6,616946;9,789;0,004;B
6,617432;9,789;0,004;B
6,617895;9,789;0,004;B
6,618381;9,789;0,004;B
6,618855;9,791;0,004;B
6,61933;9,79;0,004;B
6,619804;9,793;0,004;B
6,62029;9,792;0,004;B
6,620777;9,795;0,004;B
6,621251;9,797;0,004;B
6,621737;9,794;0,004;B
6,6222;9,79;0,004;B
6,622686;9,801;0,004;B
6,623149;9,797;0,004;B
6,623635;9,809;0,004;B
6,624121;9,801;0,004;B
6,624584;9,803;0,004;B
6,625071;9,794;0,004;B
6,625545;9,802;0,004;B
6,62602;9,796;0,004;B
6,626506;9,794;0,004;B
6,626992;9,796;0,004;B
6,627466;9,789;0,004;B
6,627941;9,787;0,004;B
6,628427;9,79;0,004;B
6,628913;9,799;0,004;B
6,629399;9,798;0,004;B
6,629885;9,789;0,004;B
6,630371;9,787;0,004;B
6,630834;9,794;0,004;B
6,631321;9,796;0,004;B
6,631818;9,799;0,004;B
6,632304;9,797;0,004;B
6,632779;9,799;0,004;B
6,633253;9,801;0,004;B
6,633728;9,802;0,004;B
6,634203;9,799;0,004;B
6,634689;9,812;0,004;B
6,635175;9,798;0,004;B
6,635661;9,801;0,004;B
6,636147;9,802;0,004;B
6,63661;9,81;0,004;B
6,637096;9,807;0,004;B
6,637582;9,81;0,004;B
6,638068;9,819;0,004;B
6,638554;9,807;0,004;B
6,63904;9,807;0,004;B
6,639527;9,807;0,004;B
6,640013;9,798;0,004;B
6,640499;9,798;0,004;B
6,640985;9,807;0,004;B
6,641483;9,813;0,004;B
6,641957;9,809;0,004;B
6,642443;9,813;0,004;B
6,642929;9,809;0,004;B
6,643415;9,801;0,004;B
6,643902;9,821;0,004;B
6,644388;9,802;0,004;B
6,644862;9,81;0,004;B
6,645348;9,815;0,004;B
6,645846;9,817;0,004;B
6,646332;9,816;0,004;B
6,646818;9,823;0,004;B
6,647316;9,811;0,004;B
6,64779;9,806;0,004;B
6,648265;9,803;0,004;B
6,648751;9,802;0,004;B
6,649237;9,803;0,004;B
6,649723;9,816;0,004;B
6,650198;9,806;0,004;B
6,650684;9,798;0,004;B
6,65117;9,808;0,004;B
6,651656;9,804;0,004;B
6,652154;9,806;0,004;B
6,652628;9,798;0,004;B
6,653115;9,803;0,004;B
6,653601;9,805;0,004;B
6,654087;9,81;0,004;B
6,654573;9,813;0,004;B
6,655059;9,806;0,004;B
6,655557;9,798;0,004;B
6,656031;9,799;0,004;B
6,656517;9,805;0,004;B
6,657003;9,812;0,004;B
6,65749;9,814;0,004;B
6,657976;9,814;0,004;B
6,658462;9,806;0,004;B
6,658948;9,805;0,004;B
6,659434;9,798;0,004;B
6,65992;9,817;0,004;B
6,660406;9,802;0,004;B
6,660904;9,802;0,004;B
6,66139;9,811;0,004;B
6,661888;9,813;0,004;B
6,662362;9,809;0,004;B
6,66286;9,817;0,004;B
6,663334;9,804;0,004;B
6,663821;9,809;0,004;B
6,664307;9,815;0,004;B
6,664804;9,804;0,004;B
6,66529;9,813;0,004;B
6,665777;9,806;0,004;B
6,666274;9,809;0,004;B
6,66676;9,818;0,004;B
6,667258;9,813;0,004;B
6,667756;9,805;0,004;B
6,668253;9,801;0,004;B
6,668728;9,807;0,004;B
6,669226;9,824;0,004;B
6,669723;9,803;0,004;B
6,670209;9,807;0,004;B
6,670707;9,81;0,004;B
6,671205;9,818;0,004;B
6,671691;9,819;0,004;B
6,672189;9,805;0,004;B
6,672686;9,815;0,004;B
6,673172;9,809;0,004;B
6,67367;9,819;0,004;B
6,674156;9,815;0,004;B
6,674654;9,81;0,004;B
6,675152;9,806;0,004;B
6,675638;9,802;0,004;B
