Tiempo desde erupcion (d);Magnitud;error (mag);Banda
3,239723;8,351;0,047;V
3,59367;8,272;0,006;V
3,594145;8,271;0,006;V
3,594619;8,265;0,006;V
3,595082;8,266;0,006;V
3,595545;8,275;0,006;V
3,59602;8,279;0,006;V
3,596506;8,268;0,006;V
3,596957;8,26;0,006;V
3,597432;8,268;0,006;V
3,597906;8,26;0,006;V
3,598381;8,266;0,006;V
3,598832;8,257;0,006;V
3,599307;8,307;0,006;V
3,599781;8,279;0,007;V
3,600256;8,283;0,006;V
3,60073;8,278;0,006;V
3,601193;8,282;0,006;V
3,601656;8,286;0,006;V
3,602131;8,28;0,006;V
3,602605;8,274;0,006;V
3,60308;8,272;0,006;V
3,603566;8,274;0,006;V
3,604029;8,273;0,006;V
3,60448;8,284;0,007;V
3,604955;8,282;0,006;V
3,605429;8,293;0,006;V
3,605904;8,286;0,006;V
3,606378;8,308;0,006;V
3,606841;8,3;0,006;V
3,607304;8,298;0,006;V
3,607779;8,296;0,006;V
3,608265;8,3;0,006;V
3,608728;8,301;0,006;V
3,609203;8,289;0,006;V
3,609677;8,304;0,007;V
3,610152;8,297;0,006;V
3,610626;8,265;0,006;V
3,611101;8,292;0,006;V
3,611575;8,312;0,006;V
3,612038;8,298;0,006;V
3,612501;8,311;0,006;V
3,612987;8,303;0,006;V
3,613473;8,31;0,006;V
3,613971;8,336;0,006;V
3,61416;7,875;0,166;V
3,614446;8,327;0,006;V
3,614932;8,319;0,006;V
3,615406;8,334;0,006;V
3,615881;8,316;0,006;V
3,616378;8,321;0,006;V
3,616853;8,316;0,006;V
3,617328;8,311;0,006;V
3,617825;8,322;0,007;V
3,6183;8,315;0,006;V
3,618774;8,332;0,006;V
3,619249;8,351;0,006;V
3,619723;8,32;0,006;V
3,620198;8,327;0,006;V
3,620684;8,328;0,006;V
3,62117;8,34;0,006;V
3,621656;8,324;0,006;V
3,622142;8,35;0,006;V
3,622628;8,329;0,006;V
3,623115;8,354;0,006;V
3,623612;8,332;0,006;V
3,624087;8,343;0,007;V
3,624561;8,319;0,006;V
3,625047;8,323;0,006;V
3,625522;8,324;0,006;V
3,626008;8,349;0,006;V
3,626494;8,336;0,006;V
3,62698;8,369;0,006;V
3,627478;8,335;0,006;V
3,627964;8,332;0,006;V
3,62845;8,354;0,006;V
3,628925;8,329;0,006;V
3,629411;8,339;0,006;V
3,629909;8,353;0,006;V
3,630395;8,34;0,006;V
3,630869;8,335;0,006;V
3,631344;8,335;0,006;V
3,631841;8,38;0,006;V
3,632316;8,361;0,006;V
3,632814;8,357;0,006;V
3,6333;8,37;0,006;V
3,633786;8,349;0,006;V
3,634272;8,346;0,006;V
3,634746;8,363;0,006;V
3,635233;8,343;0,006;V
3,63573;8,369;0,006;V
3,636216;8,393;0,006;V
3,636691;8,369;0,006;V
3,637165;8,375;0,006;V
3,637663;8,371;0,006;V
3,638149;8,365;0,006;V
3,638635;8,356;0,006;V
3,639121;8,366;0,006;V
3,639596;8,357;0,006;V
3,640094;8,38;0,007;V
3,64058;8,373;0,006;V
3,641066;8,353;0,006;V
3,641552;8,351;0,007;V
3,642038;8,37;0,006;V
3,642524;8,39;0,006;V
3,642999;8,349;0,006;V
3,643496;8,36;0,006;V
3,643983;8,417;0,006;V
3,644457;8,377;0,006;V
3,644932;8,353;0,006;V
3,645429;8,378;0,006;V
3,645915;8,384;0,006;V
3,646402;8,387;0,006;V
3,646876;8,398;0,006;V
3,647385;8,379;0,006;V
3,647871;8,401;0,006;V
3,648369;8,383;0,006;V
3,648855;8,386;0,006;V
3,649353;8,394;0,006;V
3,649839;8,37;0,007;V
3,650337;8,369;0,006;V
3,650823;8,388;0,007;V
3,651309;8,36;0,006;V
3,651795;8,378;0,007;V
3,652281;8,392;0,006;V
3,652756;8,408;0,006;V
3,653253;8,398;0,006;V
3,65374;8,382;0,006;V
3,654226;8,35;0,006;V
3,654712;8,378;0,006;V
3,655198;8,412;0,006;V
3,655684;8,403;0,006;V
3,65617;8,41;0,007;V
3,656656;8,419;0,006;V
3,657142;8,358;0,007;V
3,657628;8,42;0,006;V
3,658126;8,383;0,007;V
3,658612;8,386;0,006;V
3,659098;8,389;0,006;V
3,659596;8,363;0,006;V
3,660094;8,386;0,006;V
3,66058;8,387;0,007;V
3,661066;8,41;0,007;V
3,661575;8,405;0,006;V
3,662073;8,428;0,007;V
3,662559;8,407;0,006;V
3,663045;8,4;0,007;V
3,663531;8,38;0,006;V
3,664029;8,391;0,006;V
3,664527;8,408;0,006;V
3,665013;8,396;0,007;V
3,665499;8,406;0,007;V
3,665996;8,387;0,007;V
3,666471;8,382;0,007;V
3,666969;8,415;0,007;V
3,667443;8,408;0,006;V
3,667941;8,384;0,006;V
3,668439;8,374;0,006;V
3,668936;8,393;0,007;V
3,669422;8,389;0,006;V
3,66992;8,379;0,006;V
3,670406;8,389;0,006;V
3,670892;8,403;0,006;V
3,671378;8,401;0,007;V
3,671865;8,398;0,007;V
3,672362;8,391;0,007;V
3,672848;8,387;0,006;V
3,673334;8,377;0,007;V
3,673821;8,368;0,007;V
3,674318;8,365;0,007;V
3,674804;8,401;0,007;V
3,67529;8,394;0,007;V
3,675777;8,387;0,007;V
3,676263;8,383;0,007;V
3,676749;8,381;0,007;V
3,677246;8,416;0,007;V
3,677733;8,414;0,007;V
3,678219;8,401;0,007;V
3,678705;8,388;0,007;V
3,679203;8,38;0,007;V
3,679689;8,382;0,007;V
3,680198;8,367;0,007;V
3,680684;8,388;0,007;V
3,681182;8,403;0,007;V
3,681679;8,404;0,007;V
3,682189;8,417;0,007;V
3,682663;8,422;0,007;V
3,683161;8,415;0,007;V
3,683659;8,391;0,007;V
3,684133;8,417;0,007;V
3,684619;8,427;0,007;V
3,685105;8,395;0,007;V
3,685603;8,415;0,007;V
3,686101;8,427;0,007;V
3,686598;8,408;0,007;V
3,687096;8,414;0,007;V
3,70149;8,485;0,034;V
3,903954;8,447;0,023;V
3,904602;8,439;0,012;V
3,905238;8,436;0,009;V
3,905887;8,438;0,018;V
3,906535;8,441;0,02;V
3,907148;8,441;0,014;V
3,907762;8,436;0,016;V
3,90841;8,436;0,007;V
3,909046;8,434;0,017;V
3,909683;8,426;0,006;V
4,02505;8,442;0,004;V
4,540927;8,54;0,007;V
4,541402;8,577;0,007;V
4,541865;8,556;0,007;V
4,542328;8,521;0,007;V
4,54279;8,489;0,007;V
4,543253;8,581;0,007;V
4,543728;8,481;0,007;V
4,544191;8,528;0,007;V
4,544665;8,51;0,007;V
4,54514;8,539;0,007;V
4,545591;8,566;0,007;V
4,546066;8,533;0,007;V
4,54654;8,545;0,007;V
4,546992;8,562;0,007;V
4,547466;8,537;0,007;V
4,547929;8,529;0,007;V
4,548404;8,542;0,007;V
4,548878;8,539;0,007;V
4,54933;8,492;0,007;V
4,549804;8,554;0,007;V
4,550267;8,535;0,007;V
4,550742;8,543;0,007;V
4,551216;8,561;0,007;V
4,551679;8,523;0,007;V
4,552142;8,551;0,007;V
4,552617;8,523;0,007;V
4,55308;8,535;0,007;V
4,553554;8,545;0,007;V
4,554029;8,553;0,007;V
4,55448;8,523;0,007;V
4,554955;8,56;0,007;V
4,555429;8,549;0,007;V
4,555881;8,542;0,007;V
4,556355;8,538;0,007;V
4,55683;8,546;0,007;V
4,557293;8,556;0,007;V
4,557767;8,556;0,007;V
4,558242;8,516;0,007;V
4,558693;8,56;0,007;V
4,559168;8,559;0,007;V
4,559642;8,544;0,007;V
4,560117;8,532;0,007;V
4,560603;8,53;0,007;V
4,561066;8,52;0,007;V
4,56154;8,532;0,007;V
4,562015;8,564;0,007;V
4,562466;8,561;0,007;V
4,562941;8,542;0,007;V
4,563415;8,557;0,007;V
4,563902;8,545;0,007;V
4,564353;8,568;0,007;V
4,564828;8,556;0,007;V
4,564874;8,904;0,01;V
4,565302;8,542;0,007;V
4,565765;8,568;0,007;V
4,566228;8,562;0,007;V
4,566703;8,567;0,007;V
4,567177;8,551;0,007;V
4,567652;8,573;0,007;V
4,568115;8,564;0,007;V
4,568578;8,568;0,007;V
4,569052;8,573;0,007;V
4,569527;8,577;0,007;V
4,56999;8,574;0,007;V
4,570453;8,566;0,007;V
4,570927;8,547;0,007;V
4,571402;8,583;0,007;V
4,571876;8,556;0,007;V
4,572351;8,564;0,007;V
4,572825;8,544;0,007;V
4,5733;8,587;0,007;V
4,573774;8,574;0,007;V
4,574249;8,574;0,007;V
4,574723;8,57;0,007;V
4,575198;8,566;0,007;V
4,575672;8,578;0,007;V
4,576147;8,574;0,007;V
4,576621;8,571;0,007;V
4,577096;8,583;0,007;V
4,577571;8,583;0,007;V
4,578045;8,579;0,007;V
4,578508;8,574;0,007;V
4,578971;8,589;0,007;V
4,579434;8,571;0,007;V
4,579909;8,58;0,007;V
4,580383;8,58;0,007;V
4,580858;8,571;0,007;V
4,581332;8,591;0,007;V
4,581795;8,568;0,007;V
4,582258;8,586;0,007;V
4,582709;8,576;0,007;V
4,583184;8,581;0,007;V
4,583659;8,596;0,007;V
4,584133;8,582;0,007;V
4,584608;8,576;0,007;V
4,585082;8,583;0,007;V
4,585545;8,595;0,007;V
4,586008;8,591;0,007;V
4,586471;8,577;0,007;V
4,586922;8,589;0,007;V
4,587397;8,591;0,007;V
4,587871;8,594;0,007;V
4,588346;8,604;0,007;V
4,588821;8,608;0,007;V
4,589295;8,6;0,007;V
4,58977;8,587;0,007;V
4,590244;8,596;0,007;V
4,591008;8,617;0,007;V
4,591483;8,616;0,007;V
4,591957;8,614;0,007;V
4,592432;8,609;0,007;V
4,592906;8,612;0,007;V
4,593381;8,607;0,007;V
4,593855;8,616;0,007;V
4,594318;8,636;0,007;V
4,594793;8,617;0,007;V
4,595256;8,621;0,007;V
4,59573;8,62;0,006;V
4,596182;8,617;0,007;V
4,596656;8,623;0,007;V
4,597119;8,615;0,006;V
4,597594;8,625;0,007;V
4,598068;8,628;0,006;V
4,598543;8,617;0,007;V
4,599017;8,631;0,006;V
4,599492;8,635;0,007;V
4,599966;8,633;0,007;V
4,600441;8,62;0,007;V
4,600915;8,619;0,007;V
4,601378;8,629;0,007;V
4,601841;8,618;0,007;V
4,602316;8,625;0,006;V
4,602779;8,627;0,007;V
4,603253;8,607;0,007;V
4,603716;8,637;0,007;V
4,604203;8,614;0,007;V
4,604677;8,635;0,006;V
4,605175;8,613;0,007;V
4,605638;8,619;0,007;V
4,606101;8,633;0,007;V
4,606575;8,638;0,007;V
4,60705;8,614;0,007;V
4,607513;8,635;0,007;V
4,607976;8,619;0,007;V
4,608462;8,646;0,006;V
4,608936;8,635;0,007;V
4,609411;8,623;0,007;V
4,609885;8,628;0,006;V
4,610348;8,651;0,007;V
4,610823;8,632;0,007;V
4,611297;8,638;0,007;V
4,611772;8,626;0,007;V
4,61227;8,638;0,007;V
4,612744;8,623;0,007;V
4,613219;8,645;0,006;V
4,613682;8,63;0,007;V
4,614156;8,632;0,007;V
4,614631;8,66;0,007;V
4,615117;8,655;0,007;V
4,61514;8,049;0,006;V
4,61543;8,039;0,13;V
4,615591;8,648;0,007;V
4,616054;8,608;0,007;V
4,616529;8,624;0,007;V
4,617038;8,636;0,007;V
4,617513;8,632;0,007;V
4,617987;8,629;0,007;V
4,618473;8,646;0,007;V
4,618948;8,64;0,007;V
4,619422;8,636;0,006;V
4,619897;8,638;0,007;V
4,620371;8,625;0,007;V
4,620846;8,642;0,007;V
4,621321;8,646;0,007;V
4,621795;8,642;0,007;V
4,62227;8,648;0,007;V
4,622744;8,635;0,007;V
4,623219;8,645;0,007;V
4,623693;8,637;0,007;V
4,624168;8,647;0,007;V
4,624642;8,64;0,007;V
4,625128;8,632;0,007;V
4,625615;8,65;0,007;V
4,626089;8,655;0,007;V
4,626575;8,646;0,007;V
4,62705;8,644;0,007;V
4,627524;8,652;0,007;V
4,62801;8,653;0,007;V
4,628485;8,638;0,007;V
4,628959;8,645;0,006;V
4,629434;8,645;0,007;V
4,62992;8,649;0,007;V
4,630395;8,627;0,007;V
4,630881;8,664;0,007;V
4,631355;8,646;0,007;V
4,631841;8,666;0,006;V
4,632328;8,646;0,007;V
4,632802;8,626;0,007;V
4,633288;8,651;0,007;V
4,633763;8,651;0,007;V
4,634249;8,639;0,007;V
4,634723;8,648;0,007;V
4,635209;8,642;0,007;V
4,635684;8,64;0,007;V
4,63617;8,65;0,007;V
4,636645;8,651;0,007;V
4,637131;8,646;0,007;V
4,637605;8,637;0,007;V
4,638091;8,651;0,007;V
4,638578;8,65;0,007;V
4,639064;8,655;0,007;V
4,63955;8,634;0,007;V
4,640047;8,65;0,007;V
4,640534;8,674;0,007;V
4,64102;8,651;0,007;V
4,641506;8,638;0,007;V
4,641969;8,655;0,007;V
4,642443;8,667;0,007;V
4,642918;8,684;0,007;V
4,643404;8,639;0,007;V
4,64389;8,685;0,007;V
4,644365;8,646;0,007;V
4,644851;8,632;0,007;V
4,645325;8,68;0,007;V
4,645811;8,651;0,007;V
4,646297;8,629;0,007;V
4,646772;8,649;0,007;V
4,647246;8,667;0,007;V
4,647721;8,646;0,007;V
4,648207;8,636;0,007;V
4,648682;8,646;0,007;V
4,649168;8,633;0,007;V
4,649654;8,654;0,007;V
4,650152;8,638;0,007;V
4,650638;8,663;0,007;V
4,651124;8,642;0,007;V
4,65161;8,64;0,007;V
4,652096;8,662;0,007;V
4,652571;8,643;0,007;V
4,653045;8,658;0,007;V
4,65352;8,67;0,007;V
4,653994;8,648;0,007;V
4,654469;8,65;0,007;V
4,654943;8,659;0,007;V
4,655441;8,659;0,007;V
4,655927;8,666;0,007;V
4,656413;8,651;0,007;V
4,656888;8,654;0,007;V
4,657374;8,645;0,007;V
4,657871;8,625;0,007;V
4,658358;8,65;0,007;V
4,658844;8,639;0,007;V
4,659341;8,654;0,007;V
4,659816;8,645;0,007;V
4,660314;8,634;0,007;V
4,6608;8,642;0,007;V
4,661274;8,626;0,007;V
4,661772;8,636;0,007;V
4,662246;8,643;0,007;V
4,662744;8,638;0,007;V
4,66323;8,656;0,007;V
4,663728;8,674;0,007;V
4,664203;8,615;0,007;V
4,6647;8,624;0,007;V
4,665186;8,65;0,007;V
4,665672;8,635;0,007;V
4,66617;8,648;0,007;V
4,666668;8,643;0,007;V
4,667142;8,639;0,007;V
4,66764;8,641;0,007;V
4,668138;8,626;0,007;V
4,668612;8,641;0,007;V
4,66911;8,64;0,007;V
4,669608;8,654;0,007;V
4,670082;8,651;0,007;V
4,67058;8,637;0,007;V
4,671054;8,644;0,007;V
4,671552;8,651;0,007;V
4,672027;8,632;0,007;V
4,672524;8,646;0,007;V
4,673022;8,638;0,007;V
4,67352;8,628;0,007;V
4,674017;8,645;0,007;V
4,674492;8,639;0,007;V
4,67499;8,651;0,007;V
4,67545;8,704;0,009;V
4,675487;8,645;0,007;V
4,675962;8,624;0,007;V
4,676448;8,635;0,007;V
4,676946;8,638;0,007;V
4,677443;8,638;0,007;V
4,677941;8,648;0,007;V
4,67845;8,636;0,007;V
4,678936;8,656;0,007;V
4,679422;8,639;0,007;V
4,67992;8,632;0,007;V
4,680429;8,627;0,007;V
4,680927;8,632;0,007;V
4,681402;8,626;0,007;V
4,681899;8,647;0,007;V
4,682397;8,625;0,007;V
4,682883;8,656;0,007;V
4,683381;8,653;0,007;V
4,683878;8,635;0,007;V
4,684376;8,646;0,007;V
4,684862;8,622;0,007;V
4,68536;8,603;0,007;V
4,685846;8,623;0,007;V
4,686332;8,644;0,007;V
4,68683;8,63;0,007;V
4,687328;8,617;0,007;V
5,09137;8,755;0,006;V
5,540082;8,824;0,007;V
5,540557;8,844;0,007;V
5,54102;8,818;0,007;V
5,541494;8,785;0,007;V
5,541946;8,791;0,007;V
5,54242;8,818;0,007;V
5,542871;8,815;0,007;V
5,543346;8,802;0,007;V
5,543821;8,841;0,007;V
5,544284;8,824;0,007;V
5,544758;8,801;0,007;V
5,545209;8,806;0,007;V
5,545684;8,831;0,007;V
5,546159;8,804;0,007;V
5,546621;8,795;0,007;V
5,547096;8,806;0,007;V
5,547559;8,794;0,007;V
5,548034;8,814;0,007;V
5,548485;8,809;0,007;V
5,548959;8,827;0,007;V
5,549434;8,815;0,007;V
5,549909;8,814;0,007;V
5,55036;8,778;0,007;V
5,550834;8,815;0,007;V
5,551309;8,821;0,007;V
5,55176;8,811;0,007;V
5,552235;8,796;0,007;V
5,552709;8,802;0,007;V
5,553172;8,824;0,007;V
5,553635;8,826;0,007;V
5,55411;8,818;0,007;V
5,554584;8,817;0,007;V
5,555047;8,821;0,007;V
5,555522;8,806;0,007;V
5,555996;8,772;0,007;V
5,556459;8,817;0,007;V
5,556922;8,809;0,007;V
5,557397;8,808;0,007;V
5,557871;8,837;0,007;V
5,558346;8,825;0,007;V
5,558821;8,722;0,007;V
5,559284;8,819;0,007;V
5,559746;8,768;0,007;V
5,560221;8,822;0,007;V
5,560707;8,795;0,007;V
5,56117;8,795;0,007;V
5,561633;8,887;0,007;V
5,562108;8,817;0,007;V
5,562582;8,829;0,007;V
5,563057;8,817;0,007;V
5,56352;8,798;0,007;V
5,563983;8,808;0,007;V
5,564457;8,824;0,007;V
5,564932;8,819;0,007;V
5,565406;8,805;0,007;V
5,565881;8,799;0,007;V
5,566355;8,817;0,007;V
5,56683;8,811;0,007;V
5,567293;8,82;0,007;V
5,567756;8,828;0,007;V
5,568219;8,842;0,007;V
5,568682;8,803;0,007;V
5,569156;8,815;0,007;V
5,569631;8,816;0,007;V
5,570105;8,848;0,007;V
5,57058;8,819;0,007;V
5,571066;8,803;0,007;V
5,571529;8,828;0,007;V
5,571992;8,826;0,007;V
5,572455;8,82;0,007;V
5,572929;8,821;0,007;V
5,573404;8,815;0,007;V
5,573878;8,841;0,007;V
5,574353;8,813;0,007;V
5,574828;8,81;0,007;V
5,575302;8,8;0,007;V
5,575777;8,815;0,007;V
5,576251;8,839;0,007;V
5,576726;8,823;0,007;V
5,5772;8,818;0,007;V
5,577675;8,82;0,007;V
5,578149;8,804;0,007;V
5,578612;8,81;0,007;V
5,579075;8,828;0,007;V
5,579538;8,803;0,007;V
5,580001;8,829;0,007;V
5,580476;8,817;0,007;V
5,58095;8,842;0,007;V
5,581425;8,826;0,007;V
5,581888;8,818;0,007;V
5,582374;8,802;0,007;V
5,582848;8,808;0,007;V
5,583311;8,815;0,007;V
5,583786;8,826;0,007;V
5,58426;8,837;0,007;V
5,584735;8,809;0,007;V
5,585209;8,818;0,007;V
5,585696;8,819;0,007;V
5,58617;8,816;0,007;V
5,586645;8,797;0,007;V
5,587119;8,832;0,007;V
5,587594;8,808;0,007;V
5,588392;8,808;0,007;V
5,588878;8,83;0,007;V
5,589353;8,843;0,007;V
5,589828;8,822;0,007;V
5,59029;8,833;0,007;V
5,590765;8,83;0,007;V
5,59124;8,838;0,007;V
5,591703;8,841;0,007;V
5,592177;8,83;0,007;V
5,592652;8,846;0,007;V
5,593115;8,845;0,007;V
5,593578;8,854;0,007;V
5,594052;8,837;0,007;V
5,594527;8,845;0,007;V
5,595013;8,831;0,007;V
5,595487;8,821;0,007;V
5,595962;8,845;0,007;V
5,596425;8,856;0,007;V
5,596888;8,831;0,007;V
5,597351;8,838;0,007;V
5,597825;8,836;0,007;V
5,598311;8,848;0,007;V
5,598786;8,843;0,007;V
5,59926;8,828;0,007;V
5,599735;8,842;0,007;V
5,600198;8,837;0,007;V
5,600661;8,83;0,007;V
5,601124;8,841;0,007;V
5,601587;8,843;0,007;V
5,602061;8,832;0,007;V
5,602536;8,84;0,007;V
5,603022;8,84;0,007;V
5,603496;8,83;0,007;V
5,603971;8,839;0,007;V
5,604434;8,839;0,007;V
5,604897;8,82;0,007;V
5,605383;8,829;0,007;V
5,605869;8,831;0,007;V
5,606344;8,831;0,007;V
5,606818;8,814;0,007;V
5,607281;8,83;0,007;V
5,607756;8,838;0,007;V
5,608242;8,842;0,007;V
5,608716;8,841;0,007;V
5,609191;8,842;0,007;V
5,609665;8,836;0,007;V
5,610152;8,846;0,007;V
5,610615;8,845;0,007;V
5,611101;8,841;0,007;V
5,611575;8,841;0,007;V
5,612061;8,83;0,007;V
5,612536;8,836;0,007;V
5,612999;8,84;0,007;V
5,613473;8,84;0,007;V
5,613959;8,828;0,007;V
5,614446;8,84;0,007;V
5,61492;8,857;0,007;V
5,615383;8,838;0,007;V
5,615869;8,837;0,007;V
5,616332;8,835;0,007;V
5,616818;8,83;0,007;V
5,617281;8,823;0,007;V
5,617767;8,839;0,007;V
5,618242;8,836;0,007;V
5,61874;8,842;0,007;V
5,619214;8,851;0,007;V
5,6197;8,815;0,007;V
5,620175;8,837;0,007;V
5,620661;8,817;0,007;V
5,621135;8,82;0,007;V
5,621621;8,816;0,007;V
5,622096;8,854;0,007;V
5,622571;8,834;0,007;V
5,623045;8,835;0,007;V
5,62352;8,831;0,007;V
5,624006;8,825;0,007;V
5,62448;8,816;0,007;V
5,624955;8,832;0,007;V
5,625441;8,83;0,007;V
5,625915;8,826;0,007;V
5,626402;8,849;0,007;V
5,626888;8,836;0,007;V
5,627362;8,834;0,007;V
5,627837;8,825;0,007;V
5,628334;8,83;0,007;V
5,628797;8,832;0,007;V
5,629284;8,811;0,007;V
5,62977;8,828;0,007;V
5,630256;8,816;0,007;V
5,63073;8,849;0,007;V
5,631216;8,824;0,007;V
5,631691;8,824;0,007;V
5,632177;8,825;0,007;V
5,632652;8,825;0,007;V
5,633138;8,813;0,007;V
5,633624;8,825;0,007;V
5,634098;8,817;0,007;V
5,634584;8,836;0,007;V
5,635059;8,814;0,007;V
5,635545;8,822;0,007;V
5,636031;8,813;0,007;V
5,636517;8,82;0,007;V
5,636992;8,82;0,007;V
5,63749;8,826;0,007;V
5,637964;8,807;0,007;V
5,638439;8,813;0,007;V
5,638913;8,815;0,007;V
5,639388;8,831;0,007;V
5,639862;8,825;0,007;V
5,640337;8,825;0,007;V
5,640811;8,805;0,007;V
5,641286;8,81;0,007;V
5,64176;8,803;0,007;V
5,642246;8,824;0,007;V
5,642733;8,836;0,007;V
5,643207;8,816;0,007;V
5,643693;8,812;0,007;V
5,644179;8,801;0,007;V
5,644665;8,827;0,007;V
5,64514;8,805;0,007;V
5,645615;8,821;0,007;V
5,646089;8,812;0,007;V
5,646564;8,824;0,007;V
5,647038;8,819;0,007;V
5,647524;8,83;0,007;V
5,64801;8,821;0,007;V
5,648496;8,824;0,007;V
5,648994;8,809;0,007;V
5,64948;8,809;0,007;V
5,649966;8,801;0,007;V
5,650453;8,791;0,007;V
5,650939;8,794;0,007;V
5,651413;8,799;0,007;V
5,651888;8,816;0,007;V
5,652385;8,808;0,007;V
5,65286;8,816;0,007;V
5,653358;8,795;0,007;V
5,653844;8,807;0,007;V
5,654318;8,795;0,007;V
5,654793;8,798;0,007;V
5,655279;8,818;0,007;V
5,655777;8,804;0,007;V
5,656263;8,797;0,007;V
5,656737;8,807;0,007;V
5,657235;8,812;0,007;V
5,657721;8,803;0,007;V
5,658207;8,799;0,007;V
5,658705;8,798;0,007;V
5,659191;8,803;0,007;V
5,659665;8,802;0,007;V
5,660152;8,788;0,007;V
5,660649;8,778;0,007;V
5,661135;8,779;0,007;V
5,661633;8,773;0,007;V
5,662108;8,798;0,007;V
5,662594;8,764;0,007;V
5,663091;8,802;0,007;V
5,663566;8,782;0,007;V
5,664064;8,792;0,007;V
5,664561;8,765;0,007;V
5,665047;8,772;0,007;V
5,665534;8,808;0,007;V
5,66602;8,792;0,007;V
5,666506;8,808;0,007;V
5,667003;8,799;0,007;V
5,667478;8,78;0,007;V
5,667987;8,81;0,007;V
5,668462;8,772;0,007;V
5,668959;8,778;0,007;V
5,669434;8,793;0,007;V
5,669932;8,796;0,007;V
5,670406;8,785;0,007;V
5,670904;8,766;0,007;V
5,671402;8,803;0,007;V
5,671876;8,819;0,007;V
5,672374;8,748;0,007;V
5,672871;8,791;0,007;V
5,673346;8,802;0,007;V
5,673844;8,793;0,007;V
5,674341;8,788;0,007;V
5,674839;8,792;0,007;V
5,675325;8,797;0,007;V
5,675823;8,81;0,007;V
5,676321;8,81;0,007;V
5,676807;8,816;0,007;V
5,677293;8,783;0,007;V
5,67779;8,792;0,007;V
5,678288;8,808;0,007;V
5,678763;8,795;0,007;V
5,679249;8,802;0,007;V
5,679746;8,802;0,007;V
5,680244;8,764;0,007;V
5,680719;8,793;0,007;V
5,681205;8,796;0,007;V
5,681691;8,777;0,007;V
5,682177;8,792;0,007;V
5,682663;8,776;0,007;V
5,683149;8,766;0,007;V
5,683635;8,778;0,007;V
5,684121;8,76;0,007;V
5,684619;8,783;0,007;V
5,685128;8,816;0,007;V
5,685626;8,792;0,007;V
5,686124;8,795;0,007;V
5,68661;8,776;0,007;V
5,687108;8,79;0,007;V
5,69439;8,845;0,001;V
5,815831;8,706;0,004;V
5,820646;8,721;0,004;V
5,825521;8,697;0,006;V
5,830463;8,743;0,005;V
5,835293;8,758;0,026;V
5,84012;8,726;0,006;V
5,844985;8,726;0,005;V
6,09082;8,844;0,001;V
6,535881;9,066;0,007;V
6,536355;9,046;0,007;V
6,536818;9,047;0,007;V
6,53727;9,055;0,007;V
6,537744;9,039;0,007;V
6,538207;9,048;0,007;V
6,53867;9,021;0,008;V
6,539145;9,054;0,007;V
6,539608;9,041;0,007;V
6,540082;9,064;0,007;V
6,540534;9,034;0,008;V
6,541008;9,052;0,007;V
6,541471;9,053;0,007;V
6,541946;9,053;0,007;V
6,542409;9,047;0,007;V
6,542871;9,038;0,008;V
6,543334;9,078;0,007;V
6,543797;9,049;0,007;V
6,544272;9,05;0,007;V
6,544746;9,066;0,008;V
6,545209;9,039;0,007;V
6,545684;9,034;0,007;V
6,546159;9,039;0,007;V
6,546621;9,049;0,007;V
6,547096;9,034;0,007;V
6,547571;9,058;0,007;V
6,548034;9,053;0,007;V
6,548508;9,057;0,007;V
6,548983;9,044;0,007;V
6,549446;9,042;0,007;V
6,54992;9,052;0,007;V
6,550395;9,054;0,007;V
6,550858;9,053;0,007;V
6,551321;9,07;0,007;V
6,551795;9,067;0,007;V
6,55227;9,059;0,007;V
6,552733;9,046;0,007;V
6,553207;9,063;0,007;V
6,553682;9,056;0,007;V
6,554145;9,047;0,007;V
6,554619;9,047;0,007;V
6,555094;9,063;0,007;V
6,555545;9,044;0,007;V
6,55602;9,052;0,007;V
6,556506;9,057;0,007;V
6,556969;9,044;0,007;V
6,557443;9,06;0,007;V
6,557906;9,059;0,007;V
6,558369;9,038;0,007;V
6,558844;9,034;0,007;V
6,559318;9,05;0,007;V
6,559781;9,043;0,007;V
6,560256;9,061;0,007;V
6,56073;9,055;0,007;V
6,561205;9,061;0,007;V
6,561668;9,055;0,007;V
6,562131;9,076;0,007;V
6,562605;9,06;0,007;V
6,56308;9,067;0,007;V
6,563554;9,048;0,007;V
6,564017;9,05;0,007;V
6,564492;9,051;0,007;V
6,564966;9,044;0,007;V
6,565441;9,055;0,007;V
6,565892;9,072;0,007;V
6,566367;9,049;0,007;V
6,566841;9,06;0,007;V
6,567316;9,051;0,007;V
6,56779;9,052;0,007;V
6,568253;9,066;0,007;V
6,568705;9,065;0,007;V
6,569179;9,062;0,007;V
6,569654;9,045;0,007;V
6,570128;9,065;0,007;V
6,570603;9,056;0,007;V
6,571078;9,037;0,007;V
6,571564;9,06;0,007;V
6,572015;9,044;0,007;V
6,57249;9,051;0,007;V
6,572964;9,061;0,007;V
6,573439;9,085;0,007;V
6,573913;9,054;0,007;V
6,574388;9,055;0,007;V
6,574862;9,056;0,007;V
6,575337;9,068;0,007;V
6,575811;9,048;0,007;V
6,576286;9,05;0,007;V
6,57676;9,05;0,007;V
6,577235;9,073;0,007;V
6,577709;9,065;0,007;V
6,578184;9,05;0,007;V
6,578647;9,073;0,007;V
6,57911;9,06;0,007;V
6,579573;9,051;0,007;V
